Genome	Completeness (%)	Contamination (%)	G+C (%)	Genome size (bp)	97% ANI cluster representative	Named subclade	Clade name	genome_acc	biosample_accession
Verrucomicrobia_bog_1450	78.45	6.08	57.4252004772149	3889917	73.20120700_S1D.121	NA	NA	PLTY00000000	SAMN08179933
Verrucomicrobia_bog_1451	95.91	4.73	59.0940832531126	3601913	73.20110800_S1M.57	NA	NA	PLTX00000000	SAMN08179934
Verrucomicrobia_bog_1452	96.96	5.41	56.7480431060474	4359041	73.20120700_S2D.12	NA	NA	PLUA00000000	SAMN08179931
Verrucomicrobia_bog_1453	87.24	9.12	59.2825002257884	4858900	73.20120700_S1D.154	NA	NA	PLTR00000000	SAMN08179940
Verrucomicrobia_bog_1454	80.26	6.42	55.1266089793049	2232673	73.20120700_S1D.182	NA	NA	PLTP00000000	SAMN08179942
Verrucomicrobia_bog_1455	72.98	9.68	61.6805705859223	6619976	73.20120700_S1D.183	NA	NA	PLTO00000000	SAMN08179943
Verrucomicrobia_bog_1456	84.73	7.88	59.8376118726209	4801304	73.20120700_S1D.218	NA	NA	PLTH00000000	SAMN08179950
Verrucomicrobia_bog_1458	81.14	2.7	55.7933011286547	2148062	73.20110800_S1S.11	NA	NA	PLRL00000000	SAMN08179999
Verrucomicrobia_bog_1459	96.58	4.73	56.7276509806562	4323070	73.20120700_S2D.12	NA	NA	PLQT00000000	SAMN08180017
Verrucomicrobia_bog_1460	97.26	5.41	59.761146562614	4114896	73.20120700_S2X.40	NA	NA	PLQC00000000	SAMN08180034
Verrucomicrobia_bog_1461	96.96	5.41	56.7421609429179	4433568	73.20120700_S2D.12	NA	NA	PLPY00000000	SAMN08180038
Verrucomicrobia_bog_1462	75.04	6.12	59.6318366020255	3424337	73.20120700_S2X.40	NA	NA	PLPH00000000	SAMN08180055
Verrucomicrobia_bog_1463	97.64	5.41	56.730187876988	4414875	73.20120700_S2D.12	NA	NA	PLOK00000000	SAMN08180078
Verrucomicrobia_bog_1471	88.86	3.21	56.6773531859966	4089984	73.20120700_S2D.12	NA	NA	PLKN00000000	SAMN08180180
Verrucomicrobia_bog_1472	75.2	5.92	59.3603906094143	2963252	73.20110800_S1M.57	NA	NA	PLWD00000000	SAMN08180206
Verrucomicrobia_bog_1473	90.1	4.05	56.7152591630189	4208450	73.20120700_S2D.12	NA	NA	PLVU00000000	SAMN08180215
Verrucomicrobia_bog_1474	90.16	5.41	56.7838735054257	3919696	73.20120700_S2D.12	NA	NA	PLVH00000000	SAMN08180229
Verrucomicrobia_bog_1475	75.49	5.74	56.1857802443417	3037115	73.20120800_S3S.2	NA	NA	PLUV00000000	SAMN08180241
Verrucomicrobia_fen_1389	73.62	9.85	57.2422304265269	3366959	73.20110800_E3D.39	NA	NA	PMZK00000000	SAMN08179077
Verrucomicrobia_fen_1390	96.28	9.5	60.6834036300332	8996088	73.20110800_E3D.52	NA	NA	PMZM00000000	SAMN08179079
Verrucomicrobia_fen_1431	76.11	2.74	62.7248769357012	3344883	73.20120800_E1D.18	NA	NA	PMKS00000000	SAMN08179547
Verrucomicrobia_fen_1432	74.16	4.39	63.3422567999578	3985285	73.20120600_E2D.189	NA	NA	PMKA00000000	SAMN08179565
Verrucomicrobia_fen_1433	89.82	3.11	64.273042033461	4418467	73.20120700_E3M.30	NA	NA	PMJW00000000	SAMN08179569
Verrucomicrobia_fen_1435	77.74	2.06	62.3694228868886	3877262	73.20120800_E1D.18	NA	NA	PMEW00000000	SAMN08179702
Verrucomicrobia_fen_1436	79.96	2.05	64.0431906226411	3853501	73.20120700_E3M.30	NA	NA	PMDI00000000	SAMN08179744
Verrucomicrobia_fen_1437	71.84	5.52	65.4321568576948	4054320	73.20120700_E2X.53	NA	NA	PMDF00000000	SAMN08179747
Verrucomicrobia_fen_1438	89.69	2.05	64.0394833685392	4017413	73.20120700_E3M.30	NA	NA	PMBT00000000	SAMN08179786
Verrucomicrobia_fen_1464	97.09	3.42	62.411003372209	4286720	73.20120800_E1D.18	NA	NA	PLOH00000000	SAMN08180081
Verrucomicrobia_fen_1465	78.74	4.64	59.0277591164378	2867251	73.20110800_S1M.57	NA	NA	PLOB00000000	SAMN08180088
Verrucomicrobia_fen_1466	85.73	7.88	59.4690743336814	3526070	73.20120800_E1D.44	NA	NA	PLOA00000000	SAMN08180089
Verrucomicrobia_fen_1467	98.65	2.03	64.2602447672584	3705972	73.20120800_E2X.33	NA	NA	PLMW00000000	SAMN08180119
Verrucomicrobia_fen_1468	83.06	2.06	64.4980640216591	3218797	73.20120800_E2X.33	NA	NA	PLMD00000000	SAMN08180138
Verrucomicrobia_fen_1469	99.28	8.11	63.9422675274995	4094456	73.20120800_E2X.33	NA	NA	PLLS00000000	SAMN08180149
Verrucomicrobia_palsa_1371	96.12	7.09	56.8117119269834	4308035	73.20110600_P1D.3	NA	NA	PMOA00000000	SAMN08178773
Verrucomicrobia_palsa_1378	100	2.7	59.9247008591768	4487560	73.20110700_P1D.11	NA	NA	PMSJ00000000	SAMN08178888
Verrucomicrobia_palsa_1379	100	3.38	58.5091971415701	4202510	73.20110800_P1D.10	NA	NA	PMSN00000000	SAMN08178892
Verrucomicrobia_palsa_1380	75.22	2.1	66.6907430982517	2572445	73.20110700_P1M.12	NA	NA	PMSP00000000	SAMN08178894
Verrucomicrobia_palsa_1381	79.25	5.91	57.3840640470239	2921808	73.20110700_P2D.42	NA	NA	PMTJ00000000	SAMN08178915
Verrucomicrobia_palsa_1382	100	1.35	55.1813767695684	3131565	73.20110700_P2D.48	NA	NA	PMTM00000000	SAMN08178918
Verrucomicrobia_palsa_1383	88.15	1.94	66.4029997062936	3589724	73.20120800_P2M.6	NA	NA	PMUC00000000	SAMN08178934
Verrucomicrobia_palsa_1384	88.96	2.97	66.4125380530401	3586168	73.20120800_P2M.6	NA	NA	PMUO00000000	SAMN08178946
Verrucomicrobia_palsa_1391	100	2.7	58.574472460789	4167781	73.20110800_P1D.10	NA	NA	PMZZ00000000	SAMN08179092
Verrucomicrobia_palsa_1392	100	2.7	59.9114909304402	4466360	73.20110700_P1D.11	NA	NA	PNAA00000000	SAMN08179093
Verrucomicrobia_palsa_1393	100	3.38	58.6643747349867	4330409	73.20110800_P1M.5	NA	NA	PNAK00000000	SAMN08179103
Verrucomicrobia_palsa_1394	85.56	7.91	56.2924225091246	5692366	73.20110800_P1M.49	NA	NA	PNAO00000000	SAMN08179107
Verrucomicrobia_palsa_1395	99.66	4.73	57.1622703268085	4138170	73.20110800_P1D.8	NA	NA	PNAS00000000	SAMN08179111
Verrucomicrobia_palsa_1396	83.96	5.88	56.0418343598031	5864235	73.20110800_P1M.49	NA	NA	PLJQ00000000	SAMN08179123
Verrucomicrobia_palsa_1397	100	3.38	58.6605513207014	4321202	73.20110800_P1M.5	NA	NA	PLJP00000000	SAMN08179124
Verrucomicrobia_palsa_1398	94.26	4.73	57.1586169716858	4044147	73.20110800_P1D.8	NA	NA	PLJK00000000	SAMN08179129
Verrucomicrobia_palsa_1399	97.97	6.46	58.5509709655392	4181162	73.20110800_P1D.10	NA	NA	PLJJ00000000	SAMN08179130
Verrucomicrobia_palsa_1400	94.93	6.61	57.8391132840813	7813620	73.20110800_P3S.15	NA	NA	PLIU00000000	SAMN08179145
Verrucomicrobia_palsa_1409	94.05	1.39	55.2065586652351	2953438	73.20110700_P2D.48	NA	NA	PLDX00000000	SAMN08179276
Verrucomicrobia_palsa_1410	81.09	1.91	57.0793207690835	3796676	73.20110800_P1D.8	NA	NA	PLCZ00000000	SAMN08179301
Verrucomicrobia_palsa_1411	99.21	8.11	59.8497483203353	4629110	73.20110700_P1D.11	NA	NA	PLCY00000000	SAMN08179302
Verrucomicrobia_palsa_1412	74.19	5.41	56.2600763219633	3402242	73.20111000_P3D.38	NA	NA	PLCP00000000	SAMN08179311
Verrucomicrobia_palsa_1413	100	3.38	57.811859991371	4394874	73.20111000_P3D.5	NA	NA	PLCN00000000	SAMN08179313
Verrucomicrobia_palsa_1414	95.95	2.7	58.6851077399303	4048824	73.20110800_P1M.5	NA	NA	PLCM00000000	SAMN08179315
Verrucomicrobia_palsa_1415	70.3	3.38	57.0178333343388	3320613	73.20110800_P1D.8	NA	NA	PLCE00000000	SAMN08179323
Verrucomicrobia_palsa_1416	100	2.7	58.5828540945114	4206975	73.20110800_P1D.10	NA	NA	PLCC00000000	SAMN08179325
Verrucomicrobia_palsa_1417	82.84	3.38	57.7415764650862	3913297	73.20111000_P3D.5	NA	NA	PLBL00000000	SAMN08179343
Verrucomicrobia_palsa_1422	84.95	3.77	66.4699933422966	3558457	73.20120800_P2M.6	NA	NA	PKYC00000000	SAMN08179432
Verrucomicrobia_palsa_1423	74.72	7.47	56.6837650314414	4009647	73.20110600_P1D.3	NA	NA	PKXD00000000	SAMN08179457
Verrucomicrobia_palsa_1424	98.53	3.38	58.6595599925334	4238376	73.20110800_P1M.5	NA	NA	PKVO00000000	SAMN08179498
Verrucomicrobia_palsa_1425	99.32	2.7	59.9204607992918	4446754	73.20110700_P1D.11	NA	NA	PKVM00000000	SAMN08179500
Verrucomicrobia_palsa_1426	99.32	8.78	57.818944349024	4415430	73.20111000_P3D.5	NA	NA	PKVH00000000	SAMN08179505
Verrucomicrobia_palsa_1427	94.07	3.11	58.6821540499349	4082414	73.20110800_P1M.5	NA	NA	PKVG00000000	SAMN08179506
Verrucomicrobia_palsa_1428	94.53	2.7	59.9062274949601	4290693	73.20110700_P1D.11	NA	NA	PKVD00000000	SAMN08179509
Verrucomicrobia_palsa_1429	97.93	5.41	58.7071453711744	4052323	73.20120500_P37.5	NA	NA	PKVC00000000	SAMN08179510
Verrucomicrobia_palsa_1430	71.8	2.12	58.6753759164906	3225098	73.20120500_P37.5	NA	NA	PNBC00000000	SAMN08179516
Verrucomicrobia_palsa_1439	99.32	5.77	57.9793391963943	4887466	73.20120700_P3D.107	NA	NA	PLZV00000000	SAMN08179836
Verrucomicrobia_palsa_1440	90.85	7.56	60.839306382401	8379441	73.20120700_P3D.123	NA	NA	PLZQ00000000	SAMN08179841
Verrucomicrobia_palsa_1441	75.67	7.57	56.9873813229103	3323840	73.20110600_P1D.3	NA	NA	PLZR00000000	SAMN08179840
Verrucomicrobia_palsa_1442	71.99	4.28	56.60227527482	3863453	73.20120700_P3D.146	NA	NA	PLZL00000000	SAMN08179847
Verrucomicrobia_palsa_1443	77.55	4.9	58.6630378986721	3822739	73.20120700_P3D.225	NA	NA	PLYV00000000	SAMN08179863
Verrucomicrobia_palsa_1445	99.88	4.05	58.5483824204499	4139180	73.20110800_P1D.10	NA	NA	PLXV00000000	SAMN08179889
Verrucomicrobia_palsa_1446	88.98	3.08	66.5094300643059	4115319	73.20120700_P3D.355	NA	NA	PLXR00000000	SAMN08179893
Verrucomicrobia_palsa_1447	95.89	0.68	67.0309261485181	3606652	73.20120700_P3D.35	NA	NA	PLXS00000000	SAMN08179892
Verrucomicrobia_palsa_1470	90.86	1.43	66.2255524214033	3851359	73.20120800_P2M.6	NA	NA	PLKS00000000	SAMN08180175
WOR_3_fen_1476	72.88	5.49	61.4214493478142	3430042	73.20120700_E3M.91	NA	NA	PMBB00000000	SAMN08179804
WPS2_bog_1486	74.31	1.94	64.2127115389498	4373773	73.20120700_S1D.95	NA	NA	PNBL00000000	SAMN08178968
WPS2_bog_1492	84.75	0	66.644260209269	3446511	73.20110800_S3S.15	NA	NA	PLFC00000000	SAMN08179244
WPS2_bog_1501	79.34	1.18	65.2424352244685	2347306	73.20120700_S1M.8	NA	NA	PLBH00000000	SAMN08179348
WPS2_bog_1502	92.58	1.54	64.987551671214	4743460	73.20111000_S2S.14	NA	NA	PLAE00000000	SAMN08179377
WPS2_bog_1503	86.09	2.78	66.5242028917026	3346495	73.20110800_S3S.15	NA	NA	PKZK00000000	SAMN08179397
WPS2_bog_1518	74.2	1.85	65.3163452884412	2306391	73.20120700_S1M.8	NA	NA	PMGV00000000	SAMN08179651
WPS2_bog_1519	83.14	1.85	65.4668823757453	2312158	73.20120700_S1M.8	NA	NA	PMGA00000000	SAMN08179672
WPS2_bog_1520	88.59	2.27	65.3479248985815	2471130	73.20120700_S1M.8	NA	NA	PMFP00000000	SAMN08179683
WPS2_bog_1524	86.95	0	64.2655541082696	5373807	73.20120700_S1D.184	NA	NA	PLTN00000000	SAMN08179944
WPS2_bog_1525	73.65	0.93	65.2941610001513	2326937	73.20120700_S1M.8	NA	NA	PLSA00000000	SAMN08179984
WPS2_bog_1526	94.88	2.88	64.1649297667385	4994123	73.20120700_S1D.95	NA	NA	PLRU00000000	SAMN08179990
WPS2_bog_1527	86.21	0.93	65.2873909885265	2359439	73.20120700_S1M.8	NA	NA	PLRO00000000	SAMN08179996
WPS2_fen_1528	95.37	0	60.3689196859311	2275517	73.20120800_E3X.55	NA	NA	PLLF00000000	SAMN08180162
WPS2_palsa_1477	97.69	3.7	67.6493673079944	4431244	73.20111000_P3D.1	NA	NA	PMNZ00000000	SAMN08178772
WPS2_palsa_1478	77.32	1.85	67.0257410264434	2928805	73.20110600_P1M.14	NA	NA	PMOG00000000	SAMN08178779
WPS2_palsa_1479	85.32	0.93	67.0939335837798	3833552	73.20110600_P1M.7	NA	NA	PMOS00000000	SAMN08178792
WPS2_palsa_1480	97.69	1.85	67.6546070311743	4430012	73.20111000_P3D.1	NA	NA	PMSI00000000	SAMN08178887
WPS2_palsa_1481	94.06	1.85	64.2751408319921	2586096	73.20111000_P3M.21	NA	NA	PMTD00000000	SAMN08178908
WPS2_palsa_1482	98.15	0	60.9414643710662	2565447	73.20110700_P2D.6	NA	NA	PMTQ00000000	SAMN08178922
WPS2_palsa_1483	88.48	3.22	61.6702269782555	3725121	73.20110700_P2M.28	NA	NA	PMTY00000000	SAMN08178930
WPS2_palsa_1484	71.88	2.31	62.0660821801899	2809429	73.20110700_P2S.14	NA	NA	PMUE00000000	SAMN08178936
WPS2_palsa_1485	96.71	1.85	61.1090304140309	3357118	73.20110700_P3D.28	NA	NA	PMUK00000000	SAMN08178942
WPS2_palsa_1487	82.84	2.31	64.2533812386275	2550715	73.20111000_P3M.21	NA	NA	PNAB00000000	SAMN08179094
WPS2_palsa_1488	97.38	1.85	67.6670220154264	4424774	73.20111000_P3D.1	NA	NA	PMZY00000000	SAMN08179091
WPS2_palsa_1489	87.21	2.78	68.060484663625	3899255	73.20110800_P1D.7	NA	NA	PNAQ00000000	SAMN08179109
WPS2_palsa_1490	81.64	1.85	67.7739068745457	3884886	73.20110800_P1D.7	NA	NA	PLJL00000000	SAMN08179128
WPS2_palsa_1491	95.73	0.93	64.2106451179317	2738509	73.20111000_P3M.21	NA	NA	PLJA00000000	SAMN08179139
WPS2_palsa_1493	94.03	0	60.8051480701286	2520105	73.20111000_P1M.11	NA	NA	PLED00000000	SAMN08179269
WPS2_palsa_1494	93.06	0	64.3699844122588	2640843	73.20111000_P3M.21	NA	NA	PLJX00000000	SAMN08179271
WPS2_palsa_1495	91.86	1.95	63.5159838163421	2853405	73.20111000_P1M.33	NA	NA	PLDY00000000	SAMN08179275
WPS2_palsa_1496	97.69	1.85	67.6569977139954	4429191	73.20111000_P3D.1	NA	NA	PLDA00000000	SAMN08179300
WPS2_palsa_1497	83.33	2.82	67.9160460954161	3570161	73.20110800_P1D.7	NA	NA	PLCF00000000	SAMN08179322
WPS2_palsa_1498	97.69	0.1	64.3274430470157	2695887	73.20111000_P3M.21	NA	NA	PLCB00000000	SAMN08179326
WPS2_palsa_1499	85.72	6.25	60.8047598869439	2522195	73.20111000_P1M.11	NA	NA	PLBT00000000	SAMN08179334
WPS2_palsa_1500	71.7	4.2	61.1854330638564	2137293	73.20111000_P3M.76	NA	NA	PLBN00000000	SAMN08179341
WPS2_palsa_1504	93.96	0.93	64.5155276990797	2275955	73.20120500_P13.25	NA	NA	PKZD00000000	SAMN08179405
WPS2_palsa_1505	70.01	0.93	61.7840414409838	2548763	73.20120500_P31.9	NA	NA	PKWF00000000	SAMN08179481
WPS2_palsa_1506	96.76	3.7	60.9632479656197	2646732	73.20111000_P1M.11	NA	NA	PKVX00000000	SAMN08179489
WPS2_palsa_1507	97.58	1.85	67.6664542685791	4417943	73.20111000_P3D.1	NA	NA	PKVV00000000	SAMN08179491
WPS2_palsa_1508	78.58	0.93	64.1342573167158	2484491	73.20111000_P3M.21	NA	NA	PKVU00000000	SAMN08179492
WPS2_palsa_1509	96.66	1.85	67.6459408251244	4412133	73.20111000_P3D.1	NA	NA	PKVR00000000	SAMN08179495
WPS2_palsa_1510	96.55	2.78	67.6165176567199	4432744	73.20111000_P3D.1	NA	NA	PKVQ00000000	SAMN08179496
WPS2_palsa_1511	96.76	1.85	67.6492171547731	4423356	73.20111000_P3D.1	NA	NA	PKVK00000000	SAMN08179502
WPS2_palsa_1512	97.69	1.85	67.6452118884346	4433436	73.20111000_P3D.1	NA	NA	PKVE00000000	SAMN08179508
WPS2_palsa_1513	97.69	1.85	67.6163398470412	4437723	73.20111000_P3D.1	NA	NA	PKVA00000000	SAMN08179512
WPS2_palsa_1514	80.44	5.12	67.5142746967566	4362659	73.20111000_P3D.1	NA	NA	PKUW00000000	SAMN08179517
WPS2_palsa_1515	82.76	0.19	64.7215358344073	4034030	73.20120600_P2S.7	NA	NA	PMHP00000000	SAMN08179630
WPS2_palsa_1516	95.22	3.68	64.4046295312958	3946374	73.20120600_P2S.8	NA	NA	PMHO00000000	SAMN08179631
WPS2_palsa_1517	98.8	0	61.3875274224053	3187183	73.20120600_P3M.20	NA	NA	PMHJ00000000	SAMN08179636
WPS2_palsa_1521	72.93	0.46	64.9144145923947	3751309	73.20120600_P2S.7	NA	NA	PMAN00000000	SAMN08179818
WPS2_palsa_1522	97.69	1.85	67.6479553435471	4425631	73.20111000_P3D.1	NA	NA	PLYE00000000	SAMN08179880
WPS2_palsa_1523	98.05	0	60.9292825403087	2555168	73.20110700_P2D.6	NA	NA	PLWS00000000	SAMN08179918
WPS2_palsa_1529	96.27	0.25	61.3096121880194	4001325	73.20120800_P1D.16	NA	NA	PLLA00000000	SAMN08180167
